published_at,type,scope,mo,geo,place,expected_sign,source_url,rule,EventCode,n_articles
2024-04-17,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.odt.co.nz/news/world/tens-thousands-flee-floods-kazakhstan,url,042,5
2024-04-18,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.bignewsnetwork.com/news/274284869/russian-regions-fight-flood-as-water-levels-remain-high,url,010,35
2024-04-18,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.barrons.com/news/what-s-causing-the-record-bad-floods-in-russia-4821919f,url,010,12
2024-04-18,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.themoscowtimes.com/2024/04/18/at-least-7-people-killed-in-russian-floods-istories-a84879,url,190,10
2024-04-18,disaster,unmatched,,,"Tobol, Kaluzhskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Western-Kazakhstan-braces-for-Ural-floods-river-Ob-threatens-Siberia-46462593/,url,036,6
2024-04-18,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.terradaily.com/reports/Putin_calls_to_protect_flood-hit_areas_from_looting_999.html,url,013,6
2024-04-18,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://akipress.com/news:769487:Ethnic_Kyrgyz_affected_by_flooding_in_Orengburg_are_Russian_citizens_-_Foreign_Ministry/,url,092,2
2024-04-19,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,"Tyumen, Tyumenskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Oil-rich-regions-in-Kazakhstan-brace-for-floods-Siberian-rivers-burst-in-Russia-46477380/,url,020,60
2024-04-19,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.bnnbloomberg.ca/russia-and-kazakhstan-suffer-worst-flooding-in-80-years-1.2061345,url,190,10
2024-04-19,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.philstar.com/headlines/climate-and-environment/2024/04/19/2348905/whats-causing-record-bad-floods-russia,url,120,8
2024-04-19,disaster,unmatched,,,"Ulitsa, Bryanskaya Oblast', Russia",positive,https://nuclear-news.net/2024/04/19/2-a1-nuclear-expert-fears-flooded-radioactive-dump-sites-in-siberia-can-threaten-arctic-ocean/,url,010,2
2024-04-19,disaster,unmatched,,,"Ural Mountains, Russia (general), Russia",positive,https://financialpost.com/pmn/business-pmn/russia-and-kazakhstan-suffer-worst-flooding-in-80-years,url,190,2
2024-04-20,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.yahoo.com/news/russias-kurgan-orders-evacuation-districts-100223849.html,url,166,60
2024-04-20,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.usnews.com/news/world/articles/2024-04-20/russias-kurgan-orders-evacuation-in-some-districts-as-floodwaters-rise,url,010,8
2024-04-21,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.yahoo.com/news/chisinau-airport-evacuated-following-bomb-193641680.html,url,010,3
2024-04-22,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.rferl.org/a/kazakhstan-floods-rescue-teams-russia-ishim-river-crests/32915653.html,url,174,42
2024-04-22,disaster,unmatched,,,"Dvoryanskiy, Novosibirskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Russians-in-flooded-regions-complain-of-slow-compensation-46492143/,url,114,36
2024-04-22,disaster,unmatched,,,"Dobrovolnoye, Stavropol'skiy Kray, Russia",positive,https://www.newsweek.com/russia-radioactive-leak-threat-uranium-floods-kurgan-1892653,url,010,11
2024-04-22,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://oilprice.com/Latest-Energy-News/World-News/Gazprom-Shut-Down-Dozens-of-Natural-Gas-Wells-Ahead-of-Spring-Floods.html,url,090,6
2024-04-22,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.express.co.uk/news/world/1891008/russia-flood-radioactive-leak-threat-uranium-mines,url,010,1
2024-04-24,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://akipress.com/news:770387:Kyrgyzstan_delivers_350_tons_of_humanitarian_aid_to_flood-affected_Orenburg_region/,url,042,8
2024-04-24,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.themoscowtimes.com/2024/04/24/russias-epic-floods-expose-lack-of-preparedness-for-climate-crisis-a84943,url,160,7
2024-04-26,disaster,unmatched,,,"Peshnevo, Tyumenskaya Oblast', Russia",positive,https://www.bignewsnetwork.com/news/274314032/after-historic-floods-some-in-southern-russia-now-living-in-tents,url,043,20
2024-04-26,disaster,mo,городской округ город Тюмень,^городской\ округ\ город\ Тюмень$,"Tyumen, Tyumenskaya Oblast', Russia",positive,https://www.newsweek.com/putin-russia-floods-kurgan-radioactive-leak-1894480,url,071,10
2024-04-27,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.euronews.com/green/2024/04/27/is-russia-ready-for-climate-change-mass-floods-expose-lack-of-adaptation-campaigners-say,url,128,30
2024-04-29,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.eurasiareview.com/30042024-russian-brands-flooding-africas-continental-market-oped/,url,040,10
2024-04-29,disaster,unmatched,,,"Tobol, Kaluzhskaya Oblast', Russia",positive,https://www.themoscowtimes.com/2024/04/29/russias-ishim-river-swells-to-record-high-amid-widespread-flooding-a84982,url,190,10
2024-05-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.opinionnigeria.com/russian-brands-flooding-africas-continental-market-by-kester-kenn-klomegah/,url,040,10
2024-05-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.peoplesdailyng.com/russian-brands-flooding-africas-continental-market/,url,040,10
2024-05-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.marketscreener.com/news/latest/Soybeans-climb-as-flooding-hits-vulnerable-Brazil-crop-46608723/,url,194,6
2024-05-04,disaster,unmatched,,,"Dobrovolnoye, Stavropol'skiy Kray, Russia",positive,https://nuclear-news.net/2024/05/04/1-b1-horror-radioactive-leak-warning-as-russian-floods-barrel-towards-uranium-mine/,url,010,5
2024-05-10,disaster,unmatched,,,"Ingushetia, Chechnya and Ingushetiya, Russia",positive,https://timesca.com/kazakh-floods-interview-zakirzhan-kharisovich/,url,010,8
2024-05-12,disaster,unmatched,,,"Belgorod, Belgorodskaya Oblast', Russia",positive,http://www.middletownpress.com/news/world/article/thousands-of-civilians-evacuated-from-northeast-19453464.php,url,020,187
2024-05-12,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.wisbechstandard.co.uk/news/national/24314477.thousands-evacuated-path-renewed-russian-ground-offensive/,url,190,126
2024-05-14,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.thecoastguard.ca/south-florida-rain-flash-flood-watch-extended-as-heavy-rain-forecast-for-miami/,url,020,13
2024-05-15,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.thenorwester.ca/south-florida-rain-flash-flood-watch-extended-as-heavy-rain-forecast-for-miami/,url,020,35
2024-05-15,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.khaama.com/russia-offers-aid-to-afghanistan-after-devastating-floods/,url,018,1
2024-05-16,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.sott.net/article/491466-Heavy-floods-claim-at-least-7-lives-in-Irans-second-biggest-city-Mashhad,url,172,8
2024-05-16,disaster,unmatched,,,"Zakharova, Krasnoyarskiy Kray, Russia",positive,https://menafn.com/1108218903/Russia-Offers-Aid-To-Afghanistan-After-Devastating-Floods,url,018,6
2024-05-17,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.scmp.com/news/china/diplomacy/article/3262959/very-sensitive-situation-china-flooding-europe-overcapacity-new-energy-goods,url,060,12
2024-05-20,disaster,unmatched,,,"Vorozhba, Kurskaya Oblast', Russia",positive,https://menafn.com/1108236416/Seven-More-Civilians-Evacuated-From-Vorozhba-In-Sumy-Region,url,160,6
2024-05-21,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.themoscowtimes.com/2024/05/21/flooding-emergency-declared-in-far-east-russias-sakha-a85182,url,073,10
2024-05-24,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://eng.belta.by/society/view/belarus-to-provide-humanitarian-aid-to-russias-regions-affected-by-flood-158532-2024/,url,070,10
2024-05-26,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.rferl.org/a/afghanistan-flooding-10-family-members-killed/32964231.html,url,160,10
2024-05-30,disaster,unmatched,,,"Zakharova, Krasnoyarskiy Kray, Russia",positive,https://en.armradio.am/2024/05/30/russia-ready-to-help-armenia-in-restoring-flood-affected-areas/,url,033,10
2024-05-31,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://foreignaffairs.co.nz/2024/05/31/mil-osi-russia-the-government-will-allocate-more-than-9-billion-rubles-to-provide-support-measures-for-flood-victims-in-the-orenburg-region/,url,050,10
2024-05-31,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.tampabay.com/news/environment/2024/05/31/shore-acres-flooding-rehab-zillow-st-petersburg-home-sales/,url,010,5
2024-06-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.adn.com/opinions/national-opinions/2024/06/02/opinion-russia-is-flooding-europe-with-disinformation-the-us-elections-are-next/,url,110,7
2024-06-03,disaster,unmatched,,,"Volyn, Tul'skaya Oblast', Russia",positive,https://www.yahoo.com/news/evacuation-trains-leave-donetsk-oblast-105300047.html,url,036,10
2024-06-04,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.bnnbloomberg.ca/putin-floods-eu-east-with-fake-news-on-telegram-jourova-warns-1.2079810,url,172,8
2024-06-05,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.yahoo.com/news/florida-paradise-keeps-flooding-t-121229023.html,url,042,8
2024-06-06,disaster,unmatched,,,"Amanat, Krasnodarskiy Kray, Russia",positive,https://www.eurasiareview.com/06062024-kazakhstan-flood-coverage-restrictions-womens-rights-rally-ban-and-legal-cases-against-activist-oped/,url,073,8
2024-06-06,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wlrn.org/development/2024-06-06/their-florida-paradise-keeps-flooding-but-some-cant-afford-a-solution,url,042,8
2024-06-10,disaster,unmatched,,,"Belgorod, Belgorodskaya Oblast', Russia",positive,https://eng.obozrevatel.com/section-war/news-occupants-with-air-defense-in-crimea-received-a-recommendation-from-commanders-to-evacuate-families-from-the-peninsula-atesh-10-06-2024.html,url,073,10
2024-06-14,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.ajc.com/news/nation-world/forecasters-worst-rainfall-that-triggered-floods-in-florida-is-over-as-affected-residents-clean-up/3RLHDPG46RCWJPI4J2GXAFQNLI/,url,070,24
2024-06-14,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://eng.belta.by/society/view/flood-hit-orenburg-oblast-of-russia-thanks-belarus-for-humanitarian-aid-159141-2024/,url,051,8
2024-06-15,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://cbs12.com/newsletter-daily/worst-rainfall-that-triggered-floods-in-florida-is-over-as-affected-residents-clean-up-gulf-of-mexico-storms-fema-fort-lauderdale-miami-june-14-2024,url,173,26
2024-06-15,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.euronews.com/my-europe/2024/06/15/russia-deliberately-flooding-newsrooms-with-fake-content-to-overwhelm-fact-checkers-study-,url,020,15
2024-06-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://thebftonline.com/2024/06/19/russian-brands-flooding-africas-continental-market/,url,040,10
2024-06-22,disaster,unmatched,,,"Yeysk, Krasnodarskiy Kray, Russia",positive,https://www.arkansasonline.com/news/2024/jun/22/47-dead-in-china-amid-record-flooding/,url,040,2
2024-06-27,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.tampabay.com/news/environment/2024/06/27/clearwater-has-100-million-plan-prevent-this-neighborhood-flooding/,url,013,2
2024-06-28,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://finance.yahoo.com/news/russia-flooding-europe-discounted-gas-000154373.html,url,051,49
2024-06-28,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.wvnews.com/theet/theet/opinion/columns/the-flood-of-disinformation/article_6a3856b0-34fe-11ef-b1cc-77d2ff115ec3.html,url,031,6
2024-06-29,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.niagara-gazette.com/opinion/roberts-the-flood-of-disinformation/article_3e520aee-356e-11ef-864f-73dcf3514700.html,url,031,2
2024-06-30,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.rferl.org/a/kyrgyzstan-flooding-kazakh-deaths-central-asia/33014416.html,url,194,25
2024-06-30,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.lockportjournal.com/opinion/the-flood-of-disinformation/article_ad7b94dc-3576-11ef-8552-73c2704c560c.html,url,031,2
2024-07-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.themoscowtimes.com/2024/07/01/kanye-wests-moscow-visit-inspires-flood-of-russian-memes-a85574,url,043,5
2024-07-01,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.havasunews.com/opinion/the-flood-of-disinformation/article_dfca964a-372e-11ef-8d87-c32f2abc41b7.html,url,031,2
2024-07-02,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.dailymail.co.uk/news/article-13591663/Rishi-Sunak-accuses-Reform-emulating-malicious-foreign-states-using-bots-flood-social-media-propaganda-despite-Nigel-Farage-branding-allegations-cobblers.html,url,112,10
2024-07-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://herald-zeitung.com/opinion/roberts-the-startling-flood-of-disinformation/article_d12f7d42-37c6-11ef-8ebb-ebbf0040bce2.html,url,031,8
2024-07-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.tahlequahdailypress.com/opinion/column-the-flood-of-disinformation/article_a8f7d348-37ed-11ef-91e3-3f6eb8f5ac59.html,url,031,4
2024-07-05,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://thewesternnews.com/news/2024/jul/05/a-flood-of-misinformation/,url,031,2
2024-07-09,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.cleburnetimesreview.com/opinion/steve-roberts-the-flood-of-disinformation/article_5512b7c8-3d3f-11ef-95b7-5be3c6dbcf95.html,url,031,2
2024-07-19,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.yahoo.com/news/nearly-5-000-workers-evacuated-171440865.html,url,160,3
2024-07-22,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.scmp.com/week-asia/politics/article/3271399/malaysia-sending-plane-evacuate-citizens-bangladesh-amid-deadly-riots,url,0333,10
2024-07-23,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.asianews.it/news-en/Two-out-of-three-villages-in-northern-Mindanao-at-risk-of-landslides-and-flooding-61202.html,url,036,3
2024-07-26,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.shanghaisun.com/news/274470441/xinhua---china-allocates-funds-for-road-restoration-in-flood-hit-regions,url,071,10
2024-07-29,disaster,unmatched,,,"Miass, Chelyabinskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Russian-governor-orders-evacuations-over-threat-of-flooding-in-Urals-region-47492825/,url,166,12
2024-07-29,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.yahoo.com/news/around-500-people-evacuated-pokrovsk-142602819.html,url,013,6
2024-08-02,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.voanews.com/a/north-korea-shuns-international-aid-workers-amid-severe-flooding-/7727020.html,url,018,6
2024-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.marketscreener.com/news/latest/North-Korea-says-Russia-s-Putin-offered-humanitarian-aid-over-flood-damage-47551283/,url,018,21
2024-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.themoscowtimes.com/2024/08/03/putin-vows-support-to-north-korea-after-devastating-floods-a85926,url,015,7
2024-08-03,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://citizen.digital/news/north-korea-shuns-international-aid-workers-amid-severe-flooding-n347054,url,018,6
2024-08-03,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.newagebd.net/post/europe/241594/putin-vows-support-to-n-korea-after-floods,url,018,1
2024-08-04,disaster,unmatched,,,"Leningrad, Sankt-Peterburg, Russia",positive,https://www.rferl.org/a/russia-buryata-flood-emergency-evacuate/33065053.html,url,051,24
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.wionews.com/world/kim-jong-un-counts-putin-among-north-koreas-truest-friends-after-russian-leaders-flood-relief-message-746977,url,023,13
2024-08-04,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.digitaljournal.com/world/putin-vows-support-to-north-korea-after-devastating-floods/article,url,018,12
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://indianexpress.com/article/world/north-korea-russia-putin-offered-humanitarian-aid-flood-damage-9493642/,url,046,10
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.firstpost.com/world/russia-pledges-humanitarian-aid-to-north-korea-amid-floods-kim-says-will-ask-for-help-if-necessary-13800618.html,url,070,10
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.theguardian.com/world/article/2024/aug/04/north-korea-floods-putin-pledges-aid-after-kim-jong-un-rebuffs-seouls-offer-of-assistance,url,090,8
2024-08-04,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.yahoo.com/news/donetsk-oblast-announces-mandatory-evacuation-154856674.html,url,046,6
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.voanews.com/a/putin-vows-support-to-north-korea-after-devastating-floods/7729171.html,url,018,4
2024-08-04,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.scmp.com/news/world/russia-central-asia/article/3273121/russias-putin-offers-support-north-koreas-flood-recovery-efforts,url,051,2
2024-08-04,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.standardmedia.co.ke/europe/article/2001500254/putin-vows-support-to-north-korea-after-devastating-floods,url,018,1
2024-08-05,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://nypost.com/2024/08/05/us-news/hurricane-debby-to-bring-heavy-rains-and-catastropic-flooding-to-florida-georgia-and-s-carolina/,url,020,1
2024-08-06,disaster,unmatched,,,"Dalnerechensk, Primorskiy Kray, Russia",positive,https://www.yahoo.com/news/russias-fourth-dam-bursts-two-122326632.html,url,010,2
2024-08-07,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/sumy-oblast-announces-mandatory-evacuation-153956469.html,url,090,2
2024-08-10,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://eturbonews.com/israel-and-russia-agree-on-covid-19-evacuation-flights-for-their-citizens/,url,040,22
2024-08-10,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/over-76-000-russians-evacuated-174803789.html,url,190,6
2024-08-11,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.thedailystar.net/news/world/news/russia-widens-evacuations-border-regions-3675841,url,190,8
2024-08-12,disaster,unmatched,,,"Krasnaya Yaruga, Belgorodskaya Oblast', Russia",positive,https://www.yahoo.com/news/russia-evacuates-second-border-region-111241130.html,url,1124,16
2024-08-13,disaster,unmatched,,,"Kursk Oblast, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/evacuation-extended-another-area-russias-142205687.html,url,160,13
2024-08-13,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://nuclear-news.net/2024/08/13/2-b1-nuclear-disaster-warning-for-two-countries-as-putin-orders-urgent-mass-evacuation/,url,160,8
2024-08-13,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/russia-evacuates-180-000-civilians-213822872.html,url,190,5
2024-08-15,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.yahoo.com/news/russia-evacuates-thousands-more-people-072114084.html,url,080,182
2024-08-15,disaster,unmatched,,,"Kursk, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/russia-orders-evacuation-20-000-100544540.html,url,180,18
2024-08-15,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.yahoo.com/news/pokrovsk-residents-urged-evacuate-russian-203610168.html,url,190,2
2024-08-16,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.yahoo.com/news/myrnohrad-residents-evacuating-russian-forces-121958752.html,url,160,20
2024-08-16,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wtsp.com/article/news/local/manateecounty/parrish-firefighter-home-flooded-debby/67-320c222d-82ab-4554-91b9-8b23939f49a8,url,020,14
2024-08-18,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://eng.obozrevatel.com/section-war/news-occupants-approach-pokrovsk-locals-are-urged-to-evacuate-map-18-08-2024.html,url,020,4
2024-08-19,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.yahoo.com/news/pokrovsk-residents-2-weeks-evacuate-104542327.html,url,020,2
2024-08-19,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://www.newser.com/story/354754/families-in-pokrovsk-ordered-to-urgently-evacuate.html,url,075,2
2024-08-20,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/people-edge-shore-acre-residents-speak-out-flooding-issues-st-pete-neighborhood,url,192,2
2024-08-21,disaster,unmatched,,,"Kursk Oblast, Kurskaya Oblast', Russia",positive,https://www.yahoo.com/news/authorities-planning-evacuate-45-000-022039834.html,url,166,10
2024-08-28,disaster,unmatched,,,"Nadezhda, Stavropol'skiy Kray, Russia",positive,https://www.ibtimes.com.au/tearful-families-evacuate-russian-forces-advance-towards-pokrovsk-1851001,url,166,36
2024-08-28,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://economictimes.indiatimes.com/news/defence/tearful-families-evacuate-as-russian-forces-advance-towards-pokrovsk/articleshow/112870604.cms,url,036,18
2024-08-28,disaster,unmatched,,,"Dzerzhinets, Permskiy Kray, Russia",positive,https://www.bignewsnetwork.com/news/274529976/russians-are-flooding-macrons-social-media-after-durovs-arrest,url,130,10
2024-08-28,disaster,unmatched,,,"Pokrovsk, Mordoviya, Russia",positive,https://menafn.com/1108609799/Rescuers-Evacuated-39-People-From-Donetsk-Region-Since-Start-Of-Week,url,166,5
2024-09-04,disaster,unmatched,,,"Komsomolsk, Khabarovskiy Kray, Russia",positive,https://menafn.com/1108634156/North-Koreas-Kim-Jong-Orders-To-Execute-20-30-Officials-Over-Damage-Due-To-Floods-Report,url,080,8
2024-09-06,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.fox13news.com/news/st-pete-leaders-address-flooding-after-heavy-rain-overwhelmed-citys-water-system,url,112,4
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.register-herald.com/news/nation_world/hurricane-francine-takes-aim-at-the-louisiana-coast-amid-fears-of-storm-surge-and-flooding/article_8ab0e3f1-9da7-5a92-818c-40cd7e95f2c1.html,url,014,64
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.durangoherald.com/articles/amid-fears-of-storm-surge-and-flooding-hurricane-francine-takes-aim-at-louisiana-coast/,url,070,34
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.smdailyjournal.com/news/national/hurricane-francine-takes-aim-at-the-louisiana-coast-amid-fears-of-storm-surge-and-flooding/article_02b51408-f3a6-5900-bf23-56c2934a5945.html,url,070,6
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.witn.com/2024/09/11/hurricane-francine-takes-aim-louisiana-coast-amid-fears-storm-surge-flooding/,url,014,6
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.ottumwacourier.com/news/national_news/hurricane-francine-threatens-louisianas-coast-with-strong-winds-and-flooding/article_9eaa82c8-d737-5a51-bfe0-c28ca40fa2f8.html,url,020,4
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.adn.com/nation-world/2024/09/11/hurricane-francine-takes-aim-at-the-louisiana-coast-amid-fears-of-storm-surge-and-flooding/,url,014,1
2024-09-11,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wuft.org/weather/2024-09-11/hurricane-francine-threatens-louisianas-coast-with-strong-winds-and-flooding,url,020,1
2024-09-19,disaster,unmatched,,,"Batran, Vologodskaya Oblast', Russia",positive,https://mondoweiss.net/2024/09/operation-al-aqsa-flood-day-349-nasrallah-says-we-wish-israel-invades-lebanon/,url,111,4
2024-09-21,disaster,unmatched,,,"Tikhoretsk, Krasnodarskiy Kray, Russia",positive,https://londonlovesbusiness.com/russian-ammo-depot-hit-with-apocalyptic-explosions-forcing-villages-to-be-evacuated/,url,120,30
2024-09-21,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.irrawaddy.com/specials/junta-watch/regime-launches-brics-bid-scrambles-to-resurrect-poll-plan-amid-floods-and-more.html,url,046,10
2024-09-24,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://www.wtsp.com/article/weather/tropics/tropical-storm-hurricane-tampa-bay-florida-flooding/67-24e4a8fb-fa9a-4cb3-92f3-8051919e7322,url,012,10
2024-09-26,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://leftfootforward.org/2024/09/interview-with-joe-powell-mp-how-we-can-clamp-down-on-dirty-money-flooding-through-the-uk/,url,112,10
2024-09-26,disaster,mo,городской округ город Мценск,^городской\ округ\ город\ Мценск$,"Mtsensk, Orlovskaya Oblast', Russia",positive,https://www.euronews.com/culture/2024/09/26/sex-murder-and-a-flooded-stage-bold-new-production-of-lady-macbeth-of-mtsensk-stuns-in-bar,url,1821,6
2024-09-26,disaster,unmatched,,,"Petersburg, Sankt-Peterburg, Russia",positive,https://scrubsmag.com/hurricane-ian-rips-the-roof-off-florida-hospital-as-thousands-of-patients-are-evacuated/,url,010,5
